country,ALLITEM,COST,Type,value
Luxembourg,Sunf,Labor,Cropland,0.005906090139274736
Luxembourg,Sunf,Machinery,Cropland,0.3182244530031994
Luxembourg,Sunf,N,Cropland,0
Luxembourg,Sunf,P,Cropland,0
Luxembourg,Sunf,Plant Protection,Cropland,0.008613160379276126
Luxembourg,SwPo,Fuel,Cropland,0.11215613889284391
Luxembourg,SwPo,K,Cropland,0.017242370785870466
Luxembourg,SwPo,Labor,Cropland,0.043557410716714616
Luxembourg,SwPo,Machinery,Cropland,1.5623282761795805
Luxembourg,SwPo,N,Cropland,0.05018301945141404
Luxembourg,SwPo,P,Cropland,0.01574974764321302
Luxembourg,SwPo,Plant Protection,Cropland,0.5448250313151342
Luxembourg,Whea,Fuel,Cropland,0.029496621625699385
Luxembourg,Whea,K,Cropland,0.010889262156712059
Luxembourg,Whea,Labor,Cropland,0.017443635481984382
Luxembourg,Whea,Machinery,Cropland,0.2546340086021014
Luxembourg,Whea,N,Cropland,0.03169262866505748
Luxembourg,Whea,P,Cropland,0.009946609611802656
Luxembourg,Whea,Plant Protection,Cropland,0.018885266925155474
Luxembourg,Extensive Grassland,fertCost_N,Grassland,0.030188107027166143
Luxembourg,Extensive Grassland,fertCost_P,Grassland,0.024700514056827775
Luxembourg,Extensive Grassland,fuelCost,Grassland,0.020955965385430046
Luxembourg,Extensive Grassland,labourCost,Grassland,0.08059004524933372
Luxembourg,Extensive Grassland,machCost,Grassland,0.1937547219079854
Luxembourg,Extensive Grassland,seedCost,Grassland,0.020181290350930494
Luxembourg,Grassland,fertCost_N,Grassland,0.010059787669204576
Luxembourg,Grassland,fertCost_P,Grassland,0.0064668923616558235
Luxembourg,Grassland,fuelCost,Grassland,0.011467538094302475
Luxembourg,Grassland,labourCost,Grassland,0.14037803421834297
Luxembourg,Grassland,machCost,Grassland,0.17050576000763987
Luxembourg,Grassland,seedCost,Grassland,0.009306417244632362
Latvia,Barl,Fuel,Cropland,0.03057215377983347
Latvia,Barl,K,Cropland,0.018269590988691832
Latvia,Barl,Labor,Cropland,0.003875523950983168
Latvia,Barl,Machinery,Cropland,0.1390195361065382
Latvia,Barl,N,Cropland,0.05317269019096876
Latvia,Barl,P,Cropland,0.016688044306088657
Latvia,Barl,Plant Protection,Cropland,0.007183040410314716
Latvia,BeaD,Fuel,Cropland,0.06403197870676186
Latvia,BeaD,K,Cropland,0
Latvia,BeaD,Labor,Cropland,0.001762430406624784
Latvia,BeaD,Machinery,Cropland,0.18279145643368014
Latvia,BeaD,N,Cropland,0
Latvia,BeaD,P,Cropland,0
Latvia,BeaD,Plant Protection,Cropland,0.00895050092913641
Latvia,Cass,Fuel,Cropland,0.09294739890622453
Latvia,Cass,K,Cropland,0.0260211915756662
Latvia,Cass,Labor,Cropland,0.008744058846135945
Latvia,Cass,Machinery,Cropland,0.7411238599998313
Latvia,Cass,N,Cropland,0.07573331876499864
Latvia,Cass,P,Cropland,0.023768610812399574
Latvia,Cass,Plant Protection,Cropland,0.10513570143892569
Latvia,ChkP,Fuel,Cropland,0.06403197870676186
Latvia,ChkP,K,Cropland,0
Latvia,ChkP,Labor,Cropland,0.001762430406624784
Latvia,ChkP,Machinery,Cropland,0.18279145643368014
Latvia,ChkP,N,Cropland,0
Latvia,ChkP,P,Cropland,0
Latvia,ChkP,Plant Protection,Cropland,0.00895050092913641
Latvia,Corn,Fuel,Cropland,0.08665335964995595
Latvia,Corn,K,Cropland,0.011221167953766077
Latvia,Corn,Labor,Cropland,0.006397094126708037
Latvia,Corn,Machinery,Cropland,0.2766172345667204
Latvia,Corn,N,Cropland,0.03265862314902067
Latvia,Corn,P,Cropland,0.010249783265231101
Latvia,Corn,Plant Protection,Cropland,0.03249985317535422
Latvia,Gnut,Fuel,Cropland,0.06403197870676186
Latvia,Gnut,K,Cropland,0
Latvia,Gnut,Labor,Cropland,0.001762430406624784
Latvia,Gnut,Machinery,Cropland,0.18279145643368014
Latvia,Gnut,N,Cropland,0
Latvia,Gnut,P,Cropland,0
Latvia,Gnut,Plant Protection,Cropland,0.00895050092913641
Latvia,Mill,Fuel,Cropland,0.03057215377983347
Latvia,Mill,K,Cropland,0.018269590988691832
Latvia,Mill,Labor,Cropland,0.003875523950983168
Latvia,Mill,Machinery,Cropland,0.1390195361065382
Latvia,Mill,N,Cropland,0.05317269019096876
Latvia,Mill,P,Cropland,0.016688044306088657
Latvia,Mill,Plant Protection,Cropland,0.007183040410314716
Latvia,Pota,Fuel,Cropland,0.09294739890622453
Latvia,Pota,K,Cropland,0.0260211915756662
Latvia,Pota,Labor,Cropland,0.008744058846135945
Latvia,Pota,Machinery,Cropland,0.7411238599998313
Latvia,Pota,N,Cropland,0.07573331876499864
Latvia,Pota,P,Cropland,0.023768610812399574
Latvia,Pota,Plant Protection,Cropland,0.10513570143892569
Latvia,Rape,Fuel,Cropland,0.0479601146280244
Latvia,Rape,K,Cropland,0.002973394441896362
Latvia,Rape,Labor,Cropland,0.0011856352083064498
Latvia,Rape,Machinery,Cropland,0.1385542074689717
Latvia,Rape,N,Cropland,0.008653909196564037
Latvia,Rape,P,Cropland,0.0027159961170754826
Latvia,Rape,Plant Protection,Cropland,0.008227711070236818
Latvia,Rice,Fuel,Cropland,0.02783544667394055
Latvia,Rice,K,Cropland,0
Latvia,Rice,Labor,Cropland,0.015526484317728684
Latvia,Rice,Machinery,Cropland,0.13267555477040577
Latvia,Rice,N,Cropland,0
Latvia,Rice,P,Cropland,0
Latvia,Rice,Plant Protection,Cropland,0.019258703921247688
Latvia,Soya,Fuel,Cropland,0.06403197870676186
Latvia,Soya,K,Cropland,0
Latvia,Soya,Labor,Cropland,0.001762430406624784
Latvia,Soya,Machinery,Cropland,0.18279145643368014
Latvia,Soya,N,Cropland,0
Latvia,Soya,P,Cropland,0
Latvia,Soya,Plant Protection,Cropland,0.00895050092913641
Latvia,Srgh,Fuel,Cropland,0.08665335964995595
Latvia,Srgh,K,Cropland,0.011221167953766077
Latvia,Srgh,Labor,Cropland,0.006397094126708037
Latvia,Srgh,Machinery,Cropland,0.2766172345667204
Latvia,Srgh,N,Cropland,0.03265862314902067
Latvia,Srgh,P,Cropland,0.010249783265231101
Latvia,Srgh,Plant Protection,Cropland,0.03249985317535422
Latvia,Sunf,Fuel,Cropland,0.0479601146280244
Latvia,Sunf,K,Cropland,0.002973394441896362
Latvia,Sunf,Labor,Cropland,0.0011856352083064498
Latvia,Sunf,Machinery,Cropland,0.1385542074689717
Latvia,Sunf,N,Cropland,0.008653909196564037
Latvia,Sunf,P,Cropland,0.0027159961170754826
Latvia,Sunf,Plant Protection,Cropland,0.008227711070236818
Latvia,SwPo,Fuel,Cropland,0.09294739890622453
Latvia,SwPo,K,Cropland,0.0260211915756662
Latvia,SwPo,Labor,Cropland,0.008744058846135945
Latvia,SwPo,Machinery,Cropland,0.7411238599998313
Latvia,SwPo,N,Cropland,0.07573331876499864
Latvia,SwPo,P,Cropland,0.023768610812399574
Latvia,SwPo,Plant Protection,Cropland,0.10513570143892569
Latvia,Whea,Fuel,Cropland,0.02783544667394055
Latvia,Whea,K,Cropland,0.02813101791963914
Latvia,Whea,Labor,Cropland,0.003501773237555776
Latvia,Whea,Machinery,Cropland,0.13267555477040577
Latvia,Whea,N,Cropland,0.08187385812432287
Latvia,Whea,P,Cropland,0.025695795472864408
Latvia,Whea,Plant Protection,Cropland,0.019258703921247688
Latvia,Extensive Grassland,fertCost_N,Grassland,0.020749394676410304
Latvia,Extensive Grassland,fertCost_P,Grassland,0.029681323635130277
Latvia,Extensive Grassland,fuelCost,Grassland,0.035421412537266786
Latvia,Extensive Grassland,labourCost,Grassland,0.0207306664950869
Latvia,Extensive Grassland,machCost,Grassland,0.09906492565912949
Latvia,Extensive Grassland,seedCost,Grassland,0.00875999896998578
Latvia,Grassland,fertCost_N,Grassland,0.00905462297470062
Latvia,Grassland,fertCost_P,Grassland,0.011008156358032891
Latvia,Grassland,fuelCost,Grassland,0.022140774692130532
Latvia,Grassland,labourCost,Grassland,0.037112930476727715
Latvia,Grassland,machCost,Grassland,0.08879127519496063
Latvia,Grassland,seedCost,Grassland,0.004560364394768773
Malta,Barl,Fuel,Cropland,0.03636319899491206
Malta,Barl,K,Cropland,0
Malta,Barl,Labor,Cropland,0.011882895865713856
Malta,Barl,Machinery,Cropland,0.1836020264772447
Malta,Barl,N,Cropland,0
Malta,Barl,P,Cropland,0
Malta,Barl,Plant Protection,Cropland,0.004236639740415128
Malta,BeaD,Fuel,Cropland,0.07459095911833868
Malta,BeaD,K,Cropland,0
Malta,BeaD,Labor,Cropland,0.007847603848605852
Malta,BeaD,Machinery,Cropland,0.18059145788719802
Malta,BeaD,N,Cropland,0
Malta,BeaD,P,Cropland,0
Malta,BeaD,Plant Protection,Cropland,0.007167576359228574
Malta,Cass,Fuel,Cropland,0.10650134774698078
Malta,Cass,K,Cropland,0.004631118110776136
Malta,Cass,Labor,Cropland,0.036866227055320396
Malta,Cass,Machinery,Cropland,1.2564858040026847
Malta,Cass,N,Cropland,0.013478627337333527
Malta,Cass,P,Cropland,0.004230215348947753
Malta,Cass,Plant Protection,Cropland,0.43133043794016324
Malta,ChkP,Fuel,Cropland,0.07459095911833868
Malta,ChkP,K,Cropland,0
Malta,ChkP,Labor,Cropland,0.007847603848605852
Malta,ChkP,Machinery,Cropland,0.18059145788719802
Malta,ChkP,N,Cropland,0
Malta,ChkP,P,Cropland,0
Malta,ChkP,Plant Protection,Cropland,0.007167576359228574
Malta,Corn,Fuel,Cropland,0.044596215484745814
Malta,Corn,K,Cropland,0
Malta,Corn,Labor,Cropland,0.024429888735788118
Malta,Corn,Machinery,Cropland,0.24634252050041594
Malta,Corn,N,Cropland,0
Malta,Corn,P,Cropland,0
Malta,Corn,Plant Protection,Cropland,0.015669582790426483
Malta,Gnut,Fuel,Cropland,0.07459095911833868
Malta,Gnut,K,Cropland,0
Malta,Gnut,Labor,Cropland,0.007847603848605852
Malta,Gnut,Machinery,Cropland,0.18059145788719802
Malta,Gnut,N,Cropland,0
Malta,Gnut,P,Cropland,0
Malta,Gnut,Plant Protection,Cropland,0.007167576359228574
Malta,Mill,Fuel,Cropland,0.03636319899491206
Malta,Mill,K,Cropland,0
Malta,Mill,Labor,Cropland,0.011882895865713856
Malta,Mill,Machinery,Cropland,0.1836020264772447
Malta,Mill,N,Cropland,0
Malta,Mill,P,Cropland,0
Malta,Mill,Plant Protection,Cropland,0.004236639740415128
Malta,Pota,Fuel,Cropland,0.10650134774698078
Malta,Pota,K,Cropland,0.004631118110776136
Malta,Pota,Labor,Cropland,0.036866227055320396
Malta,Pota,Machinery,Cropland,1.2564858040026847
Malta,Pota,N,Cropland,0.013478627337333527
Malta,Pota,P,Cropland,0.004230215348947753
Malta,Pota,Plant Protection,Cropland,0.43133043794016324
Malta,Rape,Fuel,Cropland,0.05533234143477721
Malta,Rape,K,Cropland,0
Malta,Rape,Labor,Cropland,0.002056983079034283
Malta,Rape,Machinery,Cropland,0.17773934019503254
Malta,Rape,N,Cropland,0
Malta,Rape,P,Cropland,0
Malta,Rape,Plant Protection,Cropland,0.008060760132931818
Malta,Rice,Fuel,Cropland,0.03302997670352642
Malta,Rice,K,Cropland,0
Malta,Rice,Labor,Cropland,0.03749923104547892
Malta,Rice,Machinery,Cropland,0.1746861116941242
Malta,Rice,N,Cropland,0
Malta,Rice,P,Cropland,0
Malta,Rice,Plant Protection,Cropland,0.006828962807162613
Malta,Soya,Fuel,Cropland,0.07459095911833868
Malta,Soya,K,Cropland,0
Malta,Soya,Labor,Cropland,0.007847603848605852
Malta,Soya,Machinery,Cropland,0.18059145788719802
Malta,Soya,N,Cropland,0
Malta,Soya,P,Cropland,0
Malta,Soya,Plant Protection,Cropland,0.007167576359228574
Malta,Srgh,Fuel,Cropland,0.044596215484745814
Malta,Srgh,K,Cropland,0
Malta,Srgh,Labor,Cropland,0.024429888735788118
Malta,Srgh,Machinery,Cropland,0.24634252050041594
Malta,Srgh,N,Cropland,0
Malta,Srgh,P,Cropland,0
Malta,Srgh,Plant Protection,Cropland,0.015669582790426483
Malta,Sunf,Fuel,Cropland,0.05533234143477721
Malta,Sunf,K,Cropland,0
Malta,Sunf,Labor,Cropland,0.002056983079034283
Malta,Sunf,Machinery,Cropland,0.17773934019503254
Malta,Sunf,N,Cropland,0
Malta,Sunf,P,Cropland,0
Malta,Sunf,Plant Protection,Cropland,0.008060760132931818
Malta,SwPo,Fuel,Cropland,0.10650134774698078
Malta,SwPo,K,Cropland,0.004631118110776136
Malta,SwPo,Labor,Cropland,0.036866227055320396
Malta,SwPo,Machinery,Cropland,1.2564858040026847
Malta,SwPo,N,Cropland,0.013478627337333527
Malta,SwPo,P,Cropland,0.004230215348947753
Malta,SwPo,Plant Protection,Cropland,0.43133043794016324
Malta,Whea,Fuel,Cropland,0.03302997670352642
Malta,Whea,K,Cropland,0
Malta,Whea,Labor,Cropland,0.01245298965155795
Malta,Whea,Machinery,Cropland,0.1746861116941242
Malta,Whea,N,Cropland,0
Malta,Whea,P,Cropland,0
Malta,Whea,Plant Protection,Cropland,0.0070325933286215355
Malta,Extensive Grassland,fertCost_N,Grassland,0.019756596282144753
Malta,Extensive Grassland,fertCost_P,Grassland,0.014187524737652168
Malta,Extensive Grassland,fuelCost,Grassland,0.03134121638120526
Malta,Extensive Grassland,labourCost,Grassland,0.04167956620236968
Malta,Extensive Grassland,machCost,Grassland,0.11640884956670486
Malta,Extensive Grassland,seedCost,Grassland,0.009804572849795783
Malta,Grassland,fertCost_N,Grassland,0.041825344754609105
Malta,Grassland,fertCost_P,Grassland,0.019408521913384734
Malta,Grassland,fuelCost,Grassland,0.03960485869314981
Malta,Grassland,labourCost,Grassland,0.07844972409906024
Malta,Grassland,machCost,Grassland,0.1280426925870648
Malta,Grassland,seedCost,Grassland,0.008359876183050901
Netherlands,Barl,Fuel,Cropland,0.03773269611336238
Netherlands,Barl,K,Cropland,0.006765443934337838
Netherlands,Barl,Labor,Cropland,0.01514158195089641
Netherlands,Barl,Machinery,Cropland,0.22220555757259283
Netherlands,Barl,N,Cropland,0.01969047115217729
Netherlands,Barl,P,Cropland,0.0061797786385294875
Netherlands,Barl,Plant Protection,Cropland,0.02089390708025499
Netherlands,BeaD,Fuel,Cropland,0.0790294073318866
Netherlands,BeaD,K,Cropland,0
Netherlands,BeaD,Labor,Cropland,0.006885774613234162
Netherlands,BeaD,Machinery,Cropland,0.29216956571394664
Netherlands,BeaD,N,Cropland,0
Netherlands,BeaD,P,Cropland,0
Netherlands,BeaD,Plant Protection,Cropland,0.019748452651207407
Netherlands,Cass,Fuel,Cropland,0.11471733338491484
Netherlands,Cass,K,Cropland,0.03710927353774094
Netherlands,Cass,Labor,Cropland,0.03416283456812086
Netherlands,Cass,Machinery,Cropland,1.1845949505541407
Netherlands,Cass,N,Cropland,0.10800460208745498
Netherlands,Cass,P,Cropland,0.03389682896283202
Netherlands,Cass,Plant Protection,Cropland,0.14579793719314835
Netherlands,ChkP,Fuel,Cropland,0.0790294073318866
Netherlands,ChkP,K,Cropland,0
Netherlands,ChkP,Labor,Cropland,0.006885774613234162
Netherlands,ChkP,Machinery,Cropland,0.29216956571394664
Netherlands,ChkP,N,Cropland,0
Netherlands,ChkP,P,Cropland,0
Netherlands,ChkP,Plant Protection,Cropland,0.019748452651207407
Netherlands,Corn,Fuel,Cropland,0.10694911815570148
Netherlands,Corn,K,Cropland,0.005485718696883443
Netherlands,Corn,Labor,Cropland,0.02499329798815338
Netherlands,Corn,Machinery,Cropland,0.4421384831377825
Netherlands,Corn,N,Cropland,0.015965897699884646
Netherlands,Corn,P,Cropland,0.00501083558580995
Netherlands,Corn,Plant Protection,Cropland,0.020712546530050068
Netherlands,Gnut,Fuel,Cropland,0.0790294073318866
Netherlands,Gnut,K,Cropland,0
Netherlands,Gnut,Labor,Cropland,0.006885774613234162
Netherlands,Gnut,Machinery,Cropland,0.29216956571394664
Netherlands,Gnut,N,Cropland,0
Netherlands,Gnut,P,Cropland,0
Netherlands,Gnut,Plant Protection,Cropland,0.019748452651207407
Netherlands,Mill,Fuel,Cropland,0.03773269611336238
Netherlands,Mill,K,Cropland,0.006765443934337838
Netherlands,Mill,Labor,Cropland,0.01514158195089641
Netherlands,Mill,Machinery,Cropland,0.22220555757259283
Netherlands,Mill,N,Cropland,0.01969047115217729
Netherlands,Mill,P,Cropland,0.0061797786385294875
Netherlands,Mill,Plant Protection,Cropland,0.02089390708025499
Netherlands,Pota,Fuel,Cropland,0.11471733338491484
Netherlands,Pota,K,Cropland,0.03710927353774094
Netherlands,Pota,Labor,Cropland,0.03416283456812086
Netherlands,Pota,Machinery,Cropland,1.1845949505541407
Netherlands,Pota,N,Cropland,0.10800460208745498
Netherlands,Pota,P,Cropland,0.03389682896283202
Netherlands,Pota,Plant Protection,Cropland,0.14579793719314835
Netherlands,Rape,Fuel,Cropland,0.059193226746589
Netherlands,Rape,K,Cropland,0
Netherlands,Rape,Labor,Cropland,0.004632249186819234
Netherlands,Rape,Machinery,Cropland,0.22146178713494424
Netherlands,Rape,N,Cropland,0
Netherlands,Rape,P,Cropland,0
Netherlands,Rape,Plant Protection,Cropland,0.024812075394584847
Netherlands,Rice,Fuel,Cropland,0.03435500351369826
Netherlands,Rice,K,Cropland,0
Netherlands,Rice,Labor,Cropland,0.06066161315982998
Netherlands,Rice,Machinery,Cropland,0.21206548695106506
Netherlands,Rice,N,Cropland,0
Netherlands,Rice,P,Cropland,0
Netherlands,Rice,Plant Protection,Cropland,0.02048250903115011
Netherlands,Soya,Fuel,Cropland,0.0790294073318866
Netherlands,Soya,K,Cropland,0
Netherlands,Soya,Labor,Cropland,0.006885774613234162
Netherlands,Soya,Machinery,Cropland,0.29216956571394664
Netherlands,Soya,N,Cropland,0
Netherlands,Soya,P,Cropland,0
Netherlands,Soya,Plant Protection,Cropland,0.019748452651207407
Netherlands,Srgh,Fuel,Cropland,0.10694911815570148
Netherlands,Srgh,K,Cropland,0.005485718696883443
Netherlands,Srgh,Labor,Cropland,0.02499329798815338
Netherlands,Srgh,Machinery,Cropland,0.4421384831377825
Netherlands,Srgh,N,Cropland,0.015965897699884646
Netherlands,Srgh,P,Cropland,0.00501083558580995
Netherlands,Srgh,Plant Protection,Cropland,0.020712546530050068
Netherlands,Sunf,Fuel,Cropland,0.059193226746589
Netherlands,Sunf,K,Cropland,0
Netherlands,Sunf,Labor,Cropland,0.004632249186819234
Netherlands,Sunf,Machinery,Cropland,0.22146178713494424
Netherlands,Sunf,N,Cropland,0
Netherlands,Sunf,P,Cropland,0
Netherlands,Sunf,Plant Protection,Cropland,0.024812075394584847
Netherlands,SwPo,Fuel,Cropland,0.11471733338491484
Netherlands,SwPo,K,Cropland,0.03710927353774094
Netherlands,SwPo,Labor,Cropland,0.03416283456812086
Netherlands,SwPo,Machinery,Cropland,1.1845949505541407
Netherlands,SwPo,N,Cropland,0.10800460208745498
Netherlands,SwPo,P,Cropland,0.03389682896283202
Netherlands,SwPo,Plant Protection,Cropland,0.14579793719314835
Netherlands,Whea,Fuel,Cropland,0.03435500351369826
Netherlands,Whea,K,Cropland,0.01785547654279709
Netherlands,Whea,Labor,Cropland,0.013681346605135949
Netherlands,Whea,Machinery,Cropland,0.21206548695106506
Netherlands,Whea,N,Cropland,0.051967431729036305
Netherlands,Whea,P,Cropland,0.016309778573420624
Netherlands,Whea,Plant Protection,Cropland,0.01971962302364192
Netherlands,Extensive Grassland,fertCost_N,Grassland,0.028077160398653652
Netherlands,Extensive Grassland,fertCost_P,Grassland,0.024638039487223488
Netherlands,Extensive Grassland,fuelCost,Grassland,0.03644681365723605
Netherlands,Extensive Grassland,labourCost,Grassland,0.10349823577802873
Netherlands,Extensive Grassland,machCost,Grassland,0.13728536217924872
Netherlands,Extensive Grassland,seedCost,Grassland,0.013113462704234184
Netherlands,Grassland,fertCost_N,Grassland,0.04026058682255585
Netherlands,Grassland,fertCost_P,Grassland,0.023260685887618288
Netherlands,Grassland,fuelCost,Grassland,0.036792882649889835
Netherlands,Grassland,labourCost,Grassland,0.17232585814603776
Netherlands,Grassland,machCost,Grassland,0.13957386717201026
Netherlands,Grassland,seedCost,Grassland,0.00941205623657763
Poland,Barl,Fuel,Cropland,0.030010826170082276
Poland,Barl,K,Cropland,0.005762963794336805
Poland,Barl,Labor,Cropland,0.0052727154325120165
Poland,Barl,Machinery,Cropland,0.11871326360299994
Poland,Barl,N,Cropland,0.016772805073069805
Poland,Barl,P,Cropland,0.005264080361394216
Poland,Barl,Plant Protection,Cropland,0.010388505191129166
Poland,BeaD,Fuel,Cropland,0.06285630368517357
Poland,BeaD,K,Cropland,0.0034425441760488704
Poland,BeaD,Labor,Cropland,0.0023978161717672967
Poland,BeaD,Machinery,Cropland,0.1560915174791142
Poland,BeaD,N,Cropland,0.010019344989992981
Poland,BeaD,P,Cropland,0.0031445328891670276
Poland,BeaD,Plant Protection,Cropland,0.007925276627207363
Poland,Cass,Fuel,Cropland,0.09124081514256974
Poland,Cass,K,Cropland,0.007528381257357003
Poland,Cass,Labor,Cropland,0.011896438934177663
Poland,Cass,Machinery,Cropland,0.6328695562809941
Poland,Cass,N,Cropland,0.02191096037588978
Poland,Cass,P,Cropland,0.006876670641048486
Poland,Cass,Plant Protection,Cropland,0.1538039023987592
Poland,ChkP,Fuel,Cropland,0.06285630368517357
Poland,ChkP,K,Cropland,0.0034425441760488704
Poland,ChkP,Labor,Cropland,0.0023978161717672967
Poland,ChkP,Machinery,Cropland,0.1560915174791142
Poland,ChkP,N,Cropland,0.010019344989992981
Poland,ChkP,P,Cropland,0.0031445328891670276
Poland,ChkP,Plant Protection,Cropland,0.007925276627207363
Poland,Corn,Fuel,Cropland,0.08506233915465458
Poland,Corn,K,Cropland,0.017736355843603786
Poland,Corn,Labor,Cropland,0.008703354011415304
Poland,Corn,Machinery,Cropland,0.23621237410585672
Poland,Corn,N,Cropland,0.05162073715675729
Poland,Corn,P,Cropland,0.016200969815351518
Poland,Corn,Plant Protection,Cropland,0.010265488848144757
Poland,Gnut,Fuel,Cropland,0.06285630368517357
Poland,Gnut,K,Cropland,0.0034425441760488704
Poland,Gnut,Labor,Cropland,0.0023978161717672967
Poland,Gnut,Machinery,Cropland,0.1560915174791142
Poland,Gnut,N,Cropland,0.010019344989992981
Poland,Gnut,P,Cropland,0.0031445328891670276
Poland,Gnut,Plant Protection,Cropland,0.007925276627207363
Poland,Mill,Fuel,Cropland,0.030010826170082276
Poland,Mill,K,Cropland,0.005762963794336805
Poland,Mill,Labor,Cropland,0.0052727154325120165
Poland,Mill,Machinery,Cropland,0.11871326360299994
Poland,Mill,N,Cropland,0.016772805073069805
Poland,Mill,P,Cropland,0.005264080361394216
Poland,Mill,Plant Protection,Cropland,0.010388505191129166
Poland,Pota,Fuel,Cropland,0.09124081514256974
Poland,Pota,K,Cropland,0.007528381257357003
Poland,Pota,Labor,Cropland,0.011896438934177663
Poland,Pota,Machinery,Cropland,0.6328695562809941
Poland,Pota,N,Cropland,0.02191096037588978
Poland,Pota,P,Cropland,0.006876670641048486
Poland,Pota,Plant Protection,Cropland,0.1538039023987592
Poland,Rape,Fuel,Cropland,0.047079531051825704
Poland,Rape,K,Cropland,0.0024444829392201383
Poland,Rape,Labor,Cropland,0.0016130766160227425
Poland,Rape,Machinery,Cropland,0.11831590440296028
Poland,Rape,N,Cropland,0.0071145398977302534
Poland,Rape,P,Cropland,0.002232870983287649
Poland,Rape,Plant Protection,Cropland,0.02088578756058577
Poland,Rice,Fuel,Cropland,0.02732436705356567
Poland,Rice,K,Cropland,0.002138042987332433
Poland,Rice,Labor,Cropland,0.021124042712721555
Poland,Rice,Machinery,Cropland,0.11329593340999565
Poland,Rice,N,Cropland,0.006222662425818274
Poland,Rice,P,Cropland,0.001952958669026043
Poland,Rice,Plant Protection,Cropland,0.008859906990422177
Poland,Soya,Fuel,Cropland,0.06285630368517357
Poland,Soya,K,Cropland,0.0034425441760488704
Poland,Soya,Labor,Cropland,0.0023978161717672967
Poland,Soya,Machinery,Cropland,0.1560915174791142
Poland,Soya,N,Cropland,0.010019344989992981
Poland,Soya,P,Cropland,0.0031445328891670276
Poland,Soya,Plant Protection,Cropland,0.007925276627207363
Poland,Srgh,Fuel,Cropland,0.08506233915465458
Poland,Srgh,K,Cropland,0.017736355843603786
Poland,Srgh,Labor,Cropland,0.008703354011415304
Poland,Srgh,Machinery,Cropland,0.23621237410585672
Poland,Srgh,N,Cropland,0.05162073715675729
Poland,Srgh,P,Cropland,0.016200969815351518
Poland,Srgh,Plant Protection,Cropland,0.010265488848144757
Poland,Sunf,Fuel,Cropland,0.047079531051825704
Poland,Sunf,K,Cropland,0.0024444829392201383
Poland,Sunf,Labor,Cropland,0.0016130766160227425
Poland,Sunf,Machinery,Cropland,0.11831590440296028
Poland,Sunf,N,Cropland,0.0071145398977302534
Poland,Sunf,P,Cropland,0.002232870983287649
Poland,Sunf,Plant Protection,Cropland,0.02088578756058577
Poland,SwPo,Fuel,Cropland,0.09124081514256974
Poland,SwPo,K,Cropland,0.007528381257357003
Poland,SwPo,Labor,Cropland,0.011896438934177663
Poland,SwPo,Machinery,Cropland,0.6328695562809941
Poland,SwPo,N,Cropland,0.02191096037588978
Poland,SwPo,P,Cropland,0.006876670641048486
Poland,SwPo,Plant Protection,Cropland,0.1538039023987592
Poland,Whea,Fuel,Cropland,0.02732436705356567
Poland,Whea,K,Cropland,0.010271774427410826
Poland,Whea,Labor,Cropland,0.004764221309001039
Poland,Whea,Machinery,Cropland,0.11329593340999565
Poland,Whea,N,Cropland,0.029895462885747924
Poland,Whea,P,Cropland,0.009382576044142426
Poland,Whea,Plant Protection,Cropland,0.022954794505240746
Poland,Extensive Grassland,fertCost_N,Grassland,0.02539284892988828
Poland,Extensive Grassland,fertCost_P,Grassland,0.009115493640124648
Poland,Extensive Grassland,fuelCost,Grassland,0.04363177215485719
Poland,Extensive Grassland,labourCost,Grassland,0.024969143598894104
Poland,Extensive Grassland,machCost,Grassland,0.08061562350481588
Poland,Extensive Grassland,seedCost,Grassland,0.006973923434839568
Poland,Grassland,fertCost_N,Grassland,0.053090130336171375
Poland,Grassland,fertCost_P,Grassland,0.013381167120014109
Poland,Grassland,fuelCost,Grassland,0.057928314542873005
Poland,Grassland,labourCost,Grassland,0.04511578893874042
Poland,Grassland,machCost,Grassland,0.09268951780807651
Poland,Grassland,seedCost,Grassland,0.006275776005617489
Portugal,Barl,Fuel,Cropland,0.03873379306027505
Portugal,Barl,K,Cropland,0.014145008005193388
Portugal,Barl,Labor,Cropland,0.011328279171582162
Portugal,Barl,Machinery,Cropland,0.20036794051969645
Portugal,Barl,N,Cropland,0.04116830688078672
Portugal,Barl,P,Cropland,0.012920514774893064
Portugal,Barl,Plant Protection,Cropland,0.003571039535102226
Portugal,BeaD,Fuel,Cropland,0.07783182591767654
Portugal,BeaD,K,Cropland,0.003097469138929539
Portugal,BeaD,Labor,Cropland,0.007481328476629641
Portugal,BeaD,Machinery,Cropland,0.17534931569659704
Portugal,BeaD,N,Cropland,0.009015022120765076
Portugal,BeaD,P,Cropland,0.002829330019440116
Portugal,BeaD,Plant Protection,Cropland,0.005313891577556259
Portugal,Cass,Fuel,Cropland,0.14287972334596416
Portugal,Cass,K,Cropland,0.034513248472009324
Portugal,Cass,Labor,Cropland,0.035145550108758444
Portugal,Cass,Machinery,Cropland,1.508833729616404
Portugal,Cass,N,Cropland,0.1004490067468928
Portugal,Cass,P,Cropland,0.031525534425178664
Portugal,Cass,Plant Protection,Cropland,0.17663346007541142
Portugal,ChkP,Fuel,Cropland,0.07783182591767654
Portugal,ChkP,K,Cropland,0.003097469138929539
Portugal,ChkP,Labor,Cropland,0.007481328476629641
